"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"2455",0.14,0.41,143154283.705346,1700656.96861154,6685674.6565567,11673579.8140493,13651592.7643796,14290440.5051297,11520772.4782298,10876295.3699343,10623872.418009,10150892.6979715,9564189.98002122,9409837.78918547,8720924.8421754,7642377.22439691,6386914.98377532,4076753.49452623,2250840.96731565,3928666.75107827
"2456",0.15,0.41,143948252.039639,1713318.14360722,6723736.93809833,11699031.6477754,13659309.8427324,14303178.2996435,11575765.1231431,10928441.9803519,10672524.1441307,10195364.0173484,9605523.6250679,9455458.60825618,8847718.03651772,7764589.22651744,6490136.8990268,4095861.75582938,2264968.49752209,3953325.25407064
"2457",0.16,0.41,142972939.569131,1699056.17344297,6656025.35713341,11558567.3325316,13518391.7879137,14170715.5014632,11454274.8864059,10917197.9179064,10662732.7024131,10186709.9496541,9595365.77260669,9444898.20259211,8672185.25683976,7599821.58842647,6356888.91227548,4162912.47577837,2300992.83101088,4016202.92073638
"2458",0.17,0.41,140317888.459598,1664108.90927623,6507142.77145466,11422221.7168063,13404464.8942153,14065887.6035661,11309976.2413561,10672830.5897854,10425891.9446103,9962232.15608464,9386792.05327557,9229837.91747089,8547014.75604279,7484414.77707518,6252093.57413079,3970584.32020607,2189971.09740244,3822423.13683954
"2459",0.18,0.41,140926297.054056,1670800.82868873,6525293.41766058,11494206.6407333,13484321.964106,14145616.7321553,11385209.7456584,10705522.3914141,10455224.6198168,9990919.61161115,9415634.25369346,9262006.35413593,8571499.76621334,7502029.87988767,6266748.63653821,3994476.96687658,2206140.1998286,3850645.04503816
"2460",0.19,0.41,141778970.130035,1690783.66565734,6592445.63766646,11517441.7379806,13491115.0369448,14156635.5522007,11433159.8575055,10856310.7145238,10603004.767754,10127782.1832668,9539570.33673768,9384873.33383746,8644361.35086065,7566387.05689816,6318082.93603539,3923972.52217556,2161068.14831891,3771975.29167131
"2461",0.2,0.41,139315415.514447,1659023.83173622,6457456.54665868,11348081.1943333,13321985.0476663,13992326.0787885,11268210.3684433,10635928.2810795,10388779.161485,9926517.18150165,9352364.32185975,9195868.10833361,8397735.46890717,7336842.33895818,6126531.3320759,3940124.11444684,2173670.47223235,3793971.6659412
"2462",0.21,0.41,136383909.443304,1615563.97656916,6276563.16090004,11057891.2784666,13034166.098678,13707935.0986981,10990536.290115,10466064.3312952,10225128.4794327,9769366.83447471,9202716.74356226,9044336.25856696,8253794.44523561,7205721.45913199,6013146.54131463,3791226.59227512,2087020.66842405,3642731.18616365
"2463",0.22,0.41,139153921.053879,1650053.10648634,6395937.95706268,11292891.6911831,13258956.204625,13951671.8845747,11265104.9822222,10739655.4173463,10487352.9491152,10018700.6954744,9436088.97300299,9281475.1968853,8311238.43424188,7251694.58229101,6054944.10921488,3886392.51517567,2138746.95926702,3733015.39571028
"2464",0.23,0.41,136578731.742459,1614184.63729814,6248937.66968421,11078054.5984278,13064676.6212559,13750663.9676025,11029629.4218306,10413959.7383378,10173444.7271655,9721206.34975169,9159850.07387078,9000308.37675004,8328292.254004,7277931.01645176,6074374.42952012,3836959.58747701,2114887.57432835,3691370.69870318
"2465",0.24,0.41,137657601.313633,1634158.12922764,6312427.50117887,11136648.4016305,13112775.819441,13814646.597996,11126609.3297298,10602766.0727495,10355617.4907101,9892180.50039066,9316889.41491456,9159684.63090037,8320030.80718372,7263327.80155857,6061018.20794768,3804745.87796735,2092237.67155259,3651837.05855439
"2466",0.25,0.41,136938426.392461,1622088.60088172,6260339.15025211,11091205.1959157,13065425.7762692,13763192.0115419,11076628.4212472,10481946.8587223,10238222.2296802,9783440.26046925,9217202.47180763,9059115.12724189,8213373.26218396,7167120.93234814,5986534.09421005,3941417.17670574,2174957.22695445,3796217.59602959
"2467",0.26,0.41,136960430.538028,1621102.68315028,6244681.79900393,11007043.0231295,12975906.1561071,13682588.1484103,11018088.2863029,10527351.2845119,10281554.3919183,9822085.46304948,9251524.57102215,9097842.01858989,8315654.99539701,7270261.01825707,6073095.55026339,3889774.79484403,2142430.90980075,3739445.44427024
"2468",0.27,0.41,134135294.059102,1593429.67970991,6127080.11913341,10903741.3907734,12892353.5792809,13605795.9696989,10905261.1650522,10306105.0095591,10065300.2375662,9617479.00409629,9061846.46853901,8904344.53697287,8067268.3094227,7029349.3066612,5860373.31781355,3663668.40132165,2014953.68339671,3516943.88010385
"2469",0.28,0.41,135524088.475862,1601899.53247985,6148706.80511176,10908288.8276451,12878703.5259625,13600001.5190111,10946952.5832901,10426742.633171,10183484.9407881,9727901.55655292,9162603.14939943,9005290.31927626,8230970.56984951,7184353.7452267,5994616.85683602,3793045.84300193,2087302.67011726,3643223.39814227
"2470",0.29,0.41,132215786.145066,1568315.0526439,6007906.23932444,10695883.0627177,12680870.2100766,13393714.3908951,10714592.4187615,10103124.6545621,9869163.24698344,9430789.75303599,8886988.52262113,8728263.85573451,8040514.78565069,7015047.54720708,5850115.8328934,3676122.3348389,2023140.64811841,3531233.58900117
"2471",0.3,0.41,132375474.777797,1562853.80891453,5972294.4446769,10688794.166039,12680365.3972894,13415899.6194816,10735904.524701,10141202.2011253,9904023.17514902,9465346.3491445,8920207.96900415,8763987.51304534,7972529.87013961,6947026.05685511,5795430.28828179,3747449.32727816,2062400.85178548,3599759.21488612
"2472",0.31,0.41,129571022.165622,1530915.32139619,5845972.41801161,10534987.3329563,12550583.7843343,13255200.5672383,10530590.0944011,9808843.11651817,9583791.95473422,9164687.94330375,8642119.11180805,8480060.28136697,7786998.37301761,6780398.46058215,5656902.33601568,3746416.12139427,2066187.11182631,3606367.83671757
"2473",0.32,0.41,128933989.233523,1527985.40581312,5818490.08393432,10462023.0955348,12463465.6579423,13204194.957762,10505072.3811386,9814824.92428524,9589045.05321949,9166994.51478458,8641623.03452096,8477715.02217208,7752537.55553766,6745646.98575116,5623340.78323792,3639886.47551754,2003751.66769051,3497391.63468123
"2474",0.33,0.41,129724196.034664,1543629.11929812,5872134.80026279,10490334.8397908,12481320.8079573,13230323.1345508,10558541.5387255,9934879.30469685,9703648.27204045,9273669.43082928,8739934.18418366,8581264.2721401,7813679.11625452,6800888.55323867,5667639.08805932,3599806.75711071,1978749.87010174,3453752.94542357
"2475",0.34,0.41,129413648.573013,1528619.19812461,5803833.35321766,10453608.3359866,12445410.0340865,13177139.9034784,10519464.4019285,9949875.85538418,9719594.46994042,9289129.29470636,8752967.58264366,8590951.56485801,7757359.69718146,6745037.93837255,5621860.26582659,3611405.65052619,1984172.79264538,3463218.23410571
"2476",0.35,0.41,127068797.090019,1504838.31027118,5696650.16851771,10292004.8508247,12287637.8099714,13048903.0698408,10382695.5155403,9749843.20791285,9524424.67151631,9102417.9938739,8578588.87391989,8414431.67434649,7658913.33954621,6647607.68841738,5531478.4435711,3451257.16486191,1893007.67724917,3304096.62983754
"2477",0.36,0.41,125454576.328635,1474343.65060225,5571168.21263616,10115382.4678009,12109464.6592498,12872326.8022013,10221680.1386522,9697170.69601396,9471683.603716,9052862.37780033,8531160.47242003,8371174.79653876,7480306.11371817,6492221.2978643,5406275.07702516,3426664.44664712,1879744.58311186,3280946.93263684
"2478",0.37,0.41,127022466.514746,1495388.83663841,5631646.78425289,10204040.4194784,12178251.2967232,12967107.7780917,10357434.2650603,9800196.81760767,9570942.35276753,9147107.1164614,8619152.99873959,8458740.84702144,7571277.35018285,6574940.29466318,5480695.62785005,3575148.51115819,1963412.48429034,3426982.73375892
"2479",0.38,0.41,123975424.438725,1460832.48336644,5504114.79402256,10036471.1210837,12025858.4767804,12786628.9816403,10145994.6196875,9585223.36545153,9363376.97168798,8949935.48185786,8434142.39525967,8270609.3806741,7334445.90372574,6351989.16363238,5286456.98699565,3369249.28696174,1846745.47128187,3223349.55461574
"2480",0.39,0.41,123084008.680524,1449816.75560894,5449609.57627108,10000091.6049514,12013413.8904838,12788512.843279,10111422.769649,9459255.77794181,9240186.0754221,8834891.50907965,8329593.24894901,8164298.95393317,7285287.30412522,6306462.75024707,5246282.10962559,3354276.00703953,1839647.28328178,3210960.22063571
"2481",0.4,0.41,123402768.046062,1453094.27120009,5454456.66333856,9984857.44081794,11973701.416368,12740277.7849993,10118300.2876267,9515942.20973696,9294900.75038898,8883809.30716045,8372995.31498563,8209182.52188305,7407139.36373344,6422581.50454481,5341729.0993833,3287698.63893838,1800124.75076658,3141976.7201901
"2482",0.41,0.41,122426501.912519,1440398.26218893,5394096.98300557,9911576.627606,11914176.8117239,12699865.4665637,10053765.6699396,9393450.64519775,9175834.44604652,8772398.20904554,8270231.46964377,8104598.21369841,7307276.06755801,6330021.6810712,5265434.50272941,3349776.05184738,1837095.14408778,3206505.66056523
"2483",0.42,0.41,122158460.272672,1434777.91497295,5362230.28767353,9801976.67887595,11767784.8425902,12558269.2622237,9984348.32315813,9495100.93368237,9273570.31911378,8862464.27904296,8350242.64685605,8189286.34236684,7265529.65833193,6294244.49280473,5238039.47052774,3309275.45019699,1810767.1578612,3160552.21239247
"2484",0.43,0.41,121585332.977078,1432974.80814017,5340501.64019672,9770594.02220208,11755436.0505264,12554932.5500626,9957308.71261866,9373357.35605499,9153550.67747235,8750377.9333972,8248631.70608034,8090152.4627651,7228798.94235022,6264112.72878069,5215065.12263169,3371429.56584448,1849664.39298399,3228444.30497015
"2485",0.44,0.41,122840385.059396,1444749.66171825,5375731.1309524,9841072.72961196,11819921.5787131,12641626.275802,10062700.8495725,9505137.91740707,9280728.23580135,8868983.05716432,8358226.63984657,8199315.66736001,7376731.29099082,6397001.86656747,5322516.59307592,3334485.3295955,1825386.71870273,3186069.51651356
"2486",0.45,0.41,117128004.056854,1380382.64156346,5122458.42969036,9483421.90182203,11482521.0769209,12283340.9469111,9658808.88204212,8975102.28825334,8766527.77602872,8383256.85515494,7906782.9495102,7744382.45637668,6984233.36089044,6040744.11641998,5020345.56695151,3153943.9230527,1727148.50860421,3014602.37666108
"2487",0.46,0.41,118051368.377529,1391286.20698923,5162415.86008729,9481368.83988409,11456342.3026616,12254144.160481,9680106.04634049,9079092.27521198,8866720.77433807,8476640.89946223,7992431.66272172,7834972.10484904,7089500.12409863,6144589.52215361,5110374.23975218,3206610.51303622,1757388.6531546,3067384.19230675
"2488",0.47,0.41,119748437.123082,1412075.08220781,5231884.43294885,9634882.82691964,11618650.5656513,12422305.9676116,9843873.09774271,9245312.29674517,9029377.95618955,8631859.439752,8136529.28646782,7974029.51785593,7093371.90419313,6140344.90770326,5109833.24370779,3283787.83580863,1799475.41185406,3140843.3497224
"2489",0.48,0.41,116859139.918484,1371987.21163378,5059780.73205104,9397165.72302733,11380839.7128986,12197451.3321059,9621865.93834646,8966940.44187316,8757648.46553784,8375275.80809706,7898326.54583272,7736617.95223891,6922654.36620766,5989591.54480497,4984447.22660948,3271622.02867935,1794596.79111594,3132328.09742342
"2490",0.49,0.41,113198747.951935,1329595.79698832,4893393.40257511,9092324.77079965,11063758.2242638,11876587.7087123,9320394.35686661,8759554.26899718,8555960.17720965,8180965.87271381,7713635.94294449,7553391.93458329,6698172.40187654,5780075.88696604,4801334.30416129,3031090.41707294,1656762.82827656,2891749.65692758
"2491",0.5,0.41,118015233.973944,1393002.29192931,5120799.96169393,9440692.79271188,11408598.6064327,12250425.5696661,9718883.6048146,9155697.45483295,8939740.06646658,8543454.46411879,8052036.22900005,7891701.15954951,7054058.98623282,6098404.44817065,5066934.94710686,3152236.28795628,1722346.41199532,3006220.691266
"2492",0.51,0.41,115926502.07227,1360366.11068405,4993494.83499735,9349069.2878329,11330182.9057292,12159513.9313786,9605239.6169681,8971505.36204423,8759031.30883524,8375395.99650574,7897490.75994647,7737399.67793042,6792224.51360902,5860949.86427551,4872062.75164835,3142430.89693697,1719278.4500923,3000865.80285589
"2493",0.52,0.41,112721722.788062,1321746.90655865,4843049.93961731,8962766.11097191,10898138.513739,11710477.4732931,9229483.06185565,8769839.48369995,8565800.02828795,8187570.99207723,7716491.11615475,7558510.34779078,6726333.88780213,5813064.93884691,4831354.42432111,3035781.39662452,1657783.32026178,2893530.84615907
"2494",0.53,0.41,109473719.715094,1272652.2766787,4645173.37487746,8787845.76275945,10763238.2974183,11590494.6595948,9046298.49965176,8472332.80999058,8277077.96031653,7917360.87088433,7466732.37520628,7301031.28777435,6409339.66893402,5515355.26063388,4579919.27051886,2971896.71644463,1623419.37159904,2833551.25181051
"2495",0.54,0.41,112107801.129598,1314617.567721,4785674.68095013,8948417.68759416,10907335.6264289,11775819.2806702,9267316.53836013,8701438.85337443,8496085.25475099,8122712.7692402,7658016.40278799,7498730.11303687,6616405.87420902,5703168.04532039,4737423.42207025,3029185.53470728,1655648.60731103,2889804.87106543
"2496",0.55,0.41,110550369.357492,1303012.61491885,4744635.87546066,8862653.6757758,10816164.0186619,11645747.1107111,9141832.05472804,8546916.19497789,8347588.20747127,7982180.44007515,7526837.60216495,7366359.11408474,6523328.1896388,5623094.68737658,4669644.46505692,2979922.00517484,1628330.26597869,2842122.83523565
"2497",0.56,0.41,109575538.208832,1284791.55740474,4661939.43255175,8740078.30320596,10693811.4015088,11542616.9870472,9045328.83246538,8480234.43015835,8281759.06688306,7920034.25630324,7468892.89035803,7310011.47859908,6462375.13206563,5570691.35759842,4628396.04293913,2993356.02938727,1635894.82568033,2855326.18467558
"2498",0.57,0.41,110788340.271443,1305256.8200173,4728609.68977186,8874998.70081388,10837305.7019335,11694533.7032647,9195725.83563659,8631188.81049409,8426648.59517663,8056283.34872824,7595758.93255364,7436734.62496322,6500950.75777437,5595371.08816206,4643648.94233918,2909350.57838257,1586632.13835503,2769342.00307613
"2499",0.58,0.41,107844932.871084,1263463.08400801,4558981.42066202,8659235.4781699,10616089.9795557,11489000.9046993,8992589.9954632,8337403.82714311,8139426.50166375,7784218.77452285,7343109.61222488,7184295.9513663,6356335.05759478,5468587.92914327,4535420.52487616,2848413.28203699,1554719.52481198,2713641.02314217
"2500",0.59,0.41,104687015.121869,1226924.32398276,4421875.53568666,8357245.72053646,10272911.7249476,11109126.9284782,8677186.10647987,8102626.18738916,7912700.51309539,7567068.77057989,7137194.70798923,6980835.57575083,6201150.61149067,5334185.73414808,4423560.05234384,2787040.85311273,1520852.68401864,2654529.09183917
"2501",0.6,0.41,106342598.471975,1247222.94782092,4498631.45460487,8456841.37920739,10378910.9531889,11206459.9466215,8774229.50878779,8224863.34138102,8032498.97262356,7680499.60937619,7243248.87047612,7086962.77211771,6363871.48301243,5486847.03924958,4553795.01828457,2844241.92436327,1552939.36242779,2710533.88843172
"2502",0.61,0.41,106314160.349669,1244781.8784565,4469452.68687806,8484686.5354669,10421427.8948932,11283005.4563623,8840584.0024311,8266616.2641682,8069763.51031455,7716087.6099151,7277380.21554081,7121718.68942292,6297744.39292549,5424841.28844889,4499623.03534702,2762184.48852103,1505875.25094704,2628387.1496301
"2503",0.62,0.41,102924691.692139,1199750.84901893,4291061.6054277,8140199.40796888,10033723.4686988,10916767.9020262,8529826.33071034,8020133.3880753,7830078.56598757,7487249.71453366,7060723.38617769,6906574.11186816,6073562.82990591,5221698.42867657,4332205.91997019,2756997.27816875,1502187.69566373,2621950.80926067
"2504",0.63,0.41,104088669.216341,1218035.75738672,4351967.92904999,8278516.83416832,10213364.9555392,11114979.331446,8672579.88531208,8082010.49469548,7888708.41851778,7544843.86735439,7117622.40086947,6962824.02550814,6099289.43406025,5239441.82164026,4345687.24076925,2784799.23964395,1520348.50089366,2653649.07948637
"2505",0.64,0.41,103414778.918752,1204989.89771667,4296308.33055729,8231564.92461796,10165742.8805776,11043874.10578,8612492.62277669,8057899.36867023,7866694.27699917,7523301.38128386,7096113.7620921,6939097.82617748,6079674.82366535,5218916.32576359,4325758.03553181,2707171.32476329,1473427.28244394,2571751.74933451
