"","relative_coverage","vaccine_efficacy","total_mortality","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"4365",0.64,0.53,48098.0503713728,58.9464955037,207.5943007653,180.5156484086,225.007482394,1945.8659130618,4001.2736859753,3830.0342892799,3731.4553137687,3564.5692460186,3359.3511094551,3292.0930817354,3662.9222292463,3137.0964855591,2594.8457501021,5762.3954861082,3112.1210897063,5431.9627642844
"4366",0.65,0.53,46736.2684212454,52.2801785977,181.6271660362,179.9076955649,224.7618188623,1686.3151435968,3427.609932573,3259.490104382,3174.9345820325,3033.384389634,2859.5711147673,2798.1848084599,3789.9224815033,3251.6183217223,2698.8783601913,6463.9728731911,3516.3305380807,6137.4789120503
"4367",0.66,0.53,46219.9867067882,50.8052858995,176.2372173585,175.8433572046,220.9307272339,1727.3621729744,3408.245538569,3000.06081533,2922.8580291475,2798.7201732221,2647.931250466,2585.4191448568,3704.8854433809,3179.801705257,2628.6338370147,6805.9054381726,3710.3033543315,6476.0432163692
"4368",0.67,0.53,40516.0028433496,50.0633577141,171.4997634214,160.2597874493,202.1617843471,1439.8497474462,2945.9157230798,2811.0708562587,2737.1178859222,2612.8937367334,2463.3087146307,2414.4132853804,3386.1143739767,2906.4500290419,2402.9603412684,5551.3411713589,3008.8577164235,5251.7245688968
"4369",0.68,0.53,38474.4588433292,40.9049196425,140.1133166035,163.260924121,204.4262346736,1570.7721539511,3274.2767450574,3065.3563237301,2982.4330848999,2849.6434357775,2687.5854959583,2629.5000167403,3472.0015552517,2961.1354623305,2447.5764331434,4022.8773354094,2171.832558142,3790.7628478971
"4370",0.69,0.53,41474.8232419487,48.1279812694,163.5245370678,162.6957802383,204.2970856319,1625.0204008741,3345.1255096257,3168.3699285369,3086.9661587038,2950.0372328981,2781.0530367626,2718.3212086859,3322.2186195003,2828.7980671942,2340.4459486993,5124.9077772833,2770.0352057699,4834.8787632073
"4371",0.7,0.53,37362.7167271764,39.8024958836,133.902800052,160.1981544307,203.2909527314,1501.1124615409,3075.0585060293,2913.8594838947,2835.3314731803,2709.6767853338,2556.4920184338,2503.2192585331,2883.215782524,2452.9367515596,2023.8184032591,4585.5544637016,2471.4775031239,4313.7694329647
"4372",0.71,0.53,35969.9768822382,44.053580058,148.1170999632,139.6460985503,176.1968901635,1451.4461792921,2934.960985102,2657.5655525366,2586.7985092851,2475.2233145501,2339.3867814319,2286.8112947164,2984.8436563864,2548.2793347809,2106.1442224088,4460.3109156255,2414.9999617966,4215.1925055907
"4373",0.72,0.53,32095.125846806,38.1861539258,127.3777139115,128.8280146677,165.1405536977,1355.2769987736,2775.1004256041,2545.1485590452,2478.0933794751,2370.9673732489,2239.857946897,2186.0625656045,2545.7395784878,2164.7574609383,1786.7850048487,3690.8625591908,2002.2215815992,3494.71997689
"4374",0.73,0.53,38732.678278259,38.4022301226,127.8830675881,150.5146941925,190.7936304033,1516.6960074102,3110.4321595267,2854.8063609023,2780.841402506,2660.9803852642,2512.8619790448,2452.8267905611,3229.1099349332,2739.7202609901,2267.4484633304,4860.9725617947,2636.5308810293,4601.8574686597
"4375",0.74,0.53,36563.4665173772,40.396200485,132.2638849046,131.6959209046,164.8025488708,1372.8811642569,2883.4382099392,2753.7947256066,2678.933041068,2558.4702483601,2412.3810455177,2364.1951258098,3007.1910958341,2577.3308693856,2134.4234941756,4574.3818452693,2468.4324537331,4308.4546432564
"4376",0.75,0.53,33256.6591511461,31.304933233,102.9179109856,133.6592726783,169.0826192497,1345.8311262756,2834.5019359087,2723.2037582066,2653.5852452555,2535.4388246325,2389.3804016866,2334.4408699364,2756.6158005876,2344.3139161073,1941.1194020897,3616.2329607196,1946.8888776624,3398.1412959312
"4377",0.76,0.53,31471.6657557488,30.5312969728,99.0119644123,115.2156461241,148.6648955268,1269.1280428623,2619.4484215174,2433.7127863738,2370.68295908,2268.2467027873,2141.4115541383,2086.9936056009,2422.3770481661,2049.4757521037,1692.8776012579,3919.4966487869,2114.2076965669,3690.1831334712
"4378",0.77,0.53,28691.3582031152,31.8917649105,102.2507439988,120.3562514638,156.1048832452,1270.9706714255,2609.5417524296,2400.6392246924,2338.5567128105,2237.7766637671,2113.4948509329,2059.2893359964,2340.9851105403,1976.840930339,1627.2083786695,2949.3385335601,1586.6827946088,2769.4295997249
"4379",0.78,0.53,30169.0780580196,34.6643153468,110.6219300046,117.8827085149,150.3366763103,1308.8522850616,2713.7585285237,2490.2134433795,2422.4939344505,2315.5594541602,2186.7239711803,2136.5253148628,2465.4048453546,2095.6675669087,1725.6166128446,3187.4114485227,1714.6167200075,2992.7283025865
"4380",0.79,0.53,36573.2215906688,34.6450718254,109.239414217,142.1047282758,181.4178653287,1537.0518855968,3205.2107883414,2972.7623574091,2892.2714959289,2767.3792207731,2613.0927040777,2553.1439699113,2801.9079253735,2369.0845517443,1959.8169634145,4209.3949016552,2267.3014772293,3957.3962695668
"4381",0.8,0.53,27764.1133880783,28.5970512248,89.8546569922,108.710792298,139.3042041054,1080.3267728971,2295.5595307773,2172.9984959095,2114.4972778116,2020.6623899674,1905.6760805752,1864.674621513,2273.7791408514,1922.0431463705,1586.3912415941,3282.5260983119,1776.9629742697,3101.5489126094
"4382",0.81,0.53,27668.6826588929,29.4449817136,91.2461929172,99.6823491701,129.527954043,1226.1884923042,2649.0118183977,2476.214559831,2406.5893267595,2299.373978622,2170.1356130308,2125.3024757802,2104.74935891,1782.236662944,1467.5433392111,2671.7495546989,1435.0025162684,2504.6834842912
"4383",0.82,0.53,30893.7361520021,29.1698180051,89.4085723477,90.6817781143,116.2761921355,1258.7173133872,2757.1520646285,2576.222635028,2504.2793712429,2392.8677390619,2258.7246667654,2208.9273839042,2548.7600214153,2169.3295256082,1789.3810150393,3265.4636159743,1762.3432509622,3076.0311883821
"4384",0.83,0.53,28800.7133360561,27.049025696,83.5688259905,111.2318577216,141.9242227106,1216.9125142543,2583.4383520352,2363.9684647631,2301.8470552973,2202.2689613165,2079.5759592748,2027.1705026106,2371.3211196287,2005.0291910484,1653.9504362019,3079.5634354248,1657.9945946863,2893.8988173957
"4385",0.84,0.53,24054.7147498845,22.9852293217,67.3368459963,90.5362951359,117.6598525913,1081.6998610114,2297.5339800968,2152.2474088853,2092.5767435343,2000.5824587897,1888.4470816869,1842.9633222942,1714.483788874,1441.3667263633,1186.6160009029,2452.9055002547,1313.013121548,2291.760532598
"4386",0.85,0.53,24893.2809775232,23.2123972421,69.4685829026,88.9170566346,115.5604737757,1051.2579548153,2299.5402869796,2137.9253612633,2079.7150772459,1987.5426465995,1876.0321366285,1830.8592932777,1988.1911769286,1680.790316866,1381.8131756544,2532.3163115396,1365.9612663484,2384.1774628215
"4387",0.86,0.53,19264.4424480966,16.6275603211,47.4153368571,83.6420428096,109.750633905,845.0601622602,1799.3654306032,1725.0654922997,1678.4060178636,1603.0748434224,1510.7584957337,1473.1703388367,1720.4036951533,1445.7043995711,1185.2348784226,1632.6239398944,869.8627791447,1518.2764009982
"4388",0.87,0.53,23536.8222210872,22.1722749831,64.1621823548,84.8239718254,110.1459514455,1007.1915068102,2137.3745034694,1987.079618816,1932.582861149,1847.5521002246,1744.4357524075,1704.9096111628,1824.7759953499,1544.3672942,1272.5966873703,2532.7873402694,1354.9341202865,2364.9304489629
"4389",0.88,0.53,25605.4171604816,26.4514135287,74.2115512378,83.0869267131,107.6306645473,953.3900608589,2087.3287179413,2015.234115969,1960.2032110846,1870.607133949,1762.0096706324,1721.7046659625,2230.5410191768,1898.8585642556,1568.543850161,2923.438515292,1574.3220822999,2747.8549968718
"4390",0.89,0.53,18122.3374611032,15.3892392378,42.3183060417,69.6812001553,91.0590948273,808.7242624169,1767.2936946117,1623.4304592715,1577.9806293204,1508.8657250691,1425.2805881313,1389.1354255872,1496.5491568476,1256.1941382167,1031.5314484457,1629.7134739725,870.2457539061,1518.9448650445
"4391",0.9,0.53,19696.6701186966,19.7936480369,54.7300544008,65.3591161493,84.5823793982,805.7473279224,1815.510246106,1656.5031850765,1613.6956104387,1543.7365632029,1458.3277416761,1421.0787721044,1767.2655190329,1504.0758502059,1238.6469704263,1875.8474822978,1009.5974028322,1762.1722493894
"4392",0.91,0.53,17847.754340328,17.6397102828,48.127728463,60.8762421132,78.7069205232,644.0385070962,1449.4992235364,1392.6081845989,1354.1162856329,1291.7402975902,1216.5872080617,1189.4450801789,1629.0994335364,1382.4653885925,1137.4722075394,2002.974167538,1075.3754023178,1876.9823527266
"4393",0.92,0.53,19306.8317838595,17.0839709178,44.8616294027,74.2370079287,97.1820575855,832.8694626907,1817.7129731606,1665.5743551046,1620.5030965567,1550.9837403641,1465.4264803816,1426.9268380988,1436.0266955349,1205.9051730586,992.8173779361,2050.4673081718,1095.7350132636,1912.5186037031
"4394",0.93,0.53,16128.0167487767,15.2214840954,37.9488673214,67.0180332102,88.5956101684,750.8591173596,1624.6432974818,1408.7598600383,1366.883381262,1308.7225263666,1239.5272779556,1208.7289682374,1391.2827879895,1168.5133981661,958.6474372926,1410.871667201,758.2784177042,1323.5146169267
"4395",0.94,0.53,17688.6451660469,12.3063100406,29.1042967734,65.9698755715,87.7823442485,774.5642341762,1754.3984577101,1574.2822593781,1531.8669381725,1467.5715691732,1388.4256908973,1348.7027011027,1527.5381649943,1277.5750894676,1047.2330913577,1536.1110870136,825.0878275333,1440.1252284363
"4396",0.95,0.53,15717.2157228401,11.8876900937,26.1076356821,50.2099835055,66.1551351054,620.6435864731,1403.100826833,1332.1675723171,1291.9448707761,1232.0771911026,1161.1775540502,1134.7276694991,1291.9892826546,1085.1779608824,888.4298637384,1670.5326670175,892.7179711221,1558.1682619873
"4397",0.96,0.53,19090.9685533505,11.0505742836,24.6643344193,57.1927261429,75.1736740155,791.6648728552,1886.93631834,1798.3177802079,1746.8768885248,1668.3871058024,1572.4346652487,1536.238105702,1381.5216827009,1160.1622335074,955.8304119476,1795.8969051848,957.4562879289,1671.1639865388
"4398",0.97,0.53,17635.4047757779,13.9434613109,31.2407433086,57.7107016611,75.0653823874,729.1265026992,1695.1441899949,1604.3997159298,1558.019273597,1488.0177768952,1403.0033598642,1371.2729448684,1456.0485957264,1229.5762422771,1015.5863312865,1585.1937967281,845.7923982327,1476.2633590104
"4399",0.98,0.53,13939.5766699809,8.2995320926,14.0739655563,41.4505794584,55.4514082406,586.2923228523,1391.774236104,1259.5561222499,1218.5844403371,1163.7251968135,1100.132765502,1077.032583919,1103.603563718,927.3583305897,759.5876855386,1313.4210232306,699.0670914676,1220.1658223107
"4400",0.99,0.53,11823.3388903323,7.7177529813,13.9098337981,42.263097602,55.9400138564,508.047818154,1214.1019499969,1136.2804411842,1104.1534631717,1055.5957228121,996.9442684828,973.1464315288,1076.8155625316,907.1385226673,746.2116227824,805.3943072137,429.6896146239,749.9884669452
"4401",0,0.54,117352.499585471,178.7261308968,718.3397368007,499.7315670745,579.3169843049,4296.183365856,7876.0731942917,7278.3650929486,7114.0220742882,6800.4090288469,6410.865546588,6300.8036877357,9371.6832767138,8232.4879847979,6890.5582108129,17747.5814927206,9855.4446444949,17201.907566299
"4402",0.01,0.54,126262.84068952,199.7233867774,802.0692579397,584.1176466418,666.1554273785,4199.1323819073,7843.9928737094,7360.23308834,7182.3135606647,6859.0883093647,6460.3338295481,6377.6417557537,10059.0252186967,8886.4358274553,7458.4192454958,20300.3602145231,11300.1939449878,19723.6047203359
"4403",0.02,0.54,114997.565641397,188.1336932258,754.7987585137,483.4218822642,561.1603546114,4128.407512371,7615.1976585001,7138.4357055524,6974.2425968206,6665.3221217811,6281.6217128272,6179.0178340194,8992.6536740429,7904.5789979131,6610.2544234507,17721.484786706,9761.2813566378,17037.5525721599
"4404",0.03,0.54,114931.263967462,188.5584759987,755.7137750787,489.2985841807,567.8445264132,3835.845073289,7057.5905045759,6766.6727609028,6611.4322576463,6315.1257892329,5947.4487333065,5857.1274968541,9085.147269379,7978.6639301109,6677.1961789192,18563.150620115,10284.1932968501,17950.2546946097
"4405",0.04,0.54,118314.101790735,179.5812652549,718.9067948344,509.5472440698,589.0386053495,3842.1146988469,7111.5654449669,6848.7425302505,6687.7337754928,6384.6941214752,6011.0338006551,5928.476726741,8637.2575907916,7608.2694249611,6368.5994269924,20218.9731096878,11171.1678405909,19498.3993897748
"4406",0.05,0.54,111088.680105512,165.65395308,662.6569468518,499.2930929749,581.5071448995,3824.4093283551,7010.0423376688,6698.0716397533,6545.2946435577,6252.6556612348,5889.1572547058,5796.0316763934,8741.597833224,7668.9972589877,6405.1450885365,17630.2345552342,9731.813245889,16986.1184441651
"4407",0.06,0.54,110904.617529453,182.0475238777,727.5608254672,496.796246693,576.4670070359,3522.3895759448,6455.9238888405,6282.8983147762,6140.522656437,5863.0444386048,5517.4298342801,5430.2093091442,8548.0506898258,7509.2053966769,6285.4389788311,18823.5929300096,10396.5956634209,18146.4442495869
"4408",0.07,0.54,109623.534281205,187.1278416126,747.5382840164,493.7536080777,569.624958621,3675.7561891264,6850.3420046793,6546.1186225879,6389.7583998715,6101.8443747611,5746.7395951242,5668.7931652869,9003.1448439888,7948.9462998837,6663.704018807,17078.0481027202,9452.9352289214,16499.3587431195
"4409",0.08,0.54,111376.204213292,173.9289454011,693.6127190115,510.7791222245,594.0377733456,3688.3436827847,6820.9888206575,6447.0346202338,6293.6749246734,6012.3565307627,5665.1545638104,5585.2045997173,8776.3858410225,7731.579148637,6475.2423646233,18187.9838055961,10096.7716780495,17623.1250727406
"4410",0.09,0.54,106623.912295787,165.839900125,660.7802897944,478.3408111386,555.6498960973,3790.3726413024,7055.0405239093,6778.7680192791,6619.3567145488,6322.1381489816,5952.007669593,5861.2612347111,8140.0016897027,7101.7334578834,5940.453477187,16408.3331855147,9030.9748253205,15762.8598106986
"4411",0.1,0.54,97711.093611348,160.0755586212,637.4816616363,449.7112575352,526.4407766892,3684.4093678154,6792.3054050786,6255.5121129423,6110.7162922988,5843.0122851616,5510.2042977035,5410.5917545366,8205.1244641303,7164.7409874256,5975.185754175,13945.5467418905,7663.6805187982,13376.3543749097
"4412",0.11,0.54,100728.056620944,169.5841303071,674.0900918674,483.8744131291,564.823532691,3610.9830053011,6728.9035259008,6420.4839888226,6268.9688123122,5988.0805769407,5640.2071732173,5560.521761054,8393.7430386126,7368.9616071479,6169.343354273,14563.7890175105,8057.668558427,14064.0300334298
"4413",0.12,0.54,100829.141643629,175.7679780828,698.4434473761,417.7558907784,490.8646923827,3493.8872925484,6549.6587982666,6162.8091394384,6018.9753133254,5748.7564148182,5416.4588494878,5330.3363794094,8293.4295824474,7280.5452828101,6076.6698436144,15394.0867464428,8479.8250894198,14800.8709029806
"4414",0.13,0.54,104598.122346871,155.4201534363,616.2217877638,458.4353828205,537.0271208358,3525.8632800784,6500.8721203702,6140.9340708147,5998.267220825,5731.086385323,5400.8313262891,5313.8122027168,8411.7277505842,7368.3516835731,6155.5236156698,16775.872129423,9291.0592765941,16216.8168397527
"4415",0.14,0.54,101173.118139801,161.7144371261,640.7693130884,440.7847337848,514.8775113521,3540.9966422161,6626.6727701849,6168.2743026814,6023.1605698284,5756.2199391607,5426.7080499577,5341.2960909019,8070.8131615415,7070.755517979,5912.8431007432,15689.1115208618,8664.6507428248,15123.4697355685
"4416",0.15,0.54,96941.5631382926,147.8121701759,584.9044731516,421.7634649989,496.4563156264,3453.5113287326,6376.4613284274,5883.3586579834,5747.1846648495,5495.1084339629,5183.0306613481,5090.5165280845,7651.0553167416,6677.230361583,5572.3304939967,15178.449933388,8371.1689120558,14611.2200931864
"4417",0.16,0.54,102194.344036465,155.3138236077,613.3000622587,464.1188843151,542.8091694469,3328.6337577808,6224.1960733624,5874.9283175568,5734.5725157282,5477.9695633775,5160.6587921016,5084.4888372767,8284.3789083377,7250.7312676292,6065.5269064041,16619.089208842,9220.3057258538,16093.3222225863
"4418",0.17,0.54,98055.0759227117,160.9636566892,635.3244999478,447.1618710405,521.5621331099,3235.9290607195,6038.1384285981,5738.5255506705,5601.9709715381,5349.8062593824,5038.8141502973,4961.4724589972,7986.931418179,7027.4176125564,5883.2827850293,15644.7897479019,8662.7802776377,15120.2050404172
"4419",0.18,0.54,97820.0094852625,140.9323995412,554.9051000721,440.8440691803,518.2125514989,3019.1552869731,5509.2249658863,5272.5990874837,5153.2638317878,4925.6664048891,4640.136113074,4556.8798617214,8004.8117334634,6998.545050494,5851.2583900726,16782.1490844762,9270.4975202746,16180.9280343737
"4420",0.19,0.54,95656.5752661026,144.0265574991,566.6910081225,441.9765557305,520.802658509,3307.4717462874,6183.7782807167,6113.8137809491,5968.9757437461,5698.0530042949,5361.7091698038,5282.1489552508,7860.6662224425,6865.6061380532,5735.2426129979,14197.6563752569,7797.6933198275,13610.2631366146
"4421",0.2,0.54,92633.2119235308,144.119793235,565.8509048417,458.92080972,542.8417828291,3424.2770909747,6307.9129601992,5932.5866399499,5795.8349211647,5538.9408765446,5220.1625655199,5125.6024799652,7360.6597585634,6404.9675481852,5342.5509276255,13735.8885249223,7551.5154500483,13180.5788892422
"4422",0.21,0.54,91361.2350225958,141.5194446003,556.3920313204,410.2025317417,482.8085019669,3271.4795109193,6198.6004381665,5900.5671082712,5762.1834209859,5504.3443696565,5183.7716120627,5098.5619041872,7662.0630221521,6693.2383431801,5591.8283175839,13109.2819992918,7209.9642382094,12584.4282283002
"4423",0.22,0.54,89877.5170056843,129.1349131037,506.2006829803,431.9987950845,510.4637045674,3007.1210924305,5574.2816586245,5202.9251307492,5079.6284490636,4853.6803284225,4575.8236568333,4499.431718153,7551.520984777,6596.4962409427,5500.7601405058,14297.9691089087,7853.1033741823,13706.9770263556
