"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"1037",0.36,0.2,142843939.796208,1702874.15625288,6667775.69606223,11436317.6214257,13398399.0569525,14061589.3926105,11348124.2059665,10942753.8776914,10691370.7376887,10210555.652369,9613866.07770801,9461099.61628993,8811489.37528971,7739588.11368176,6473857.2858721,4092368.05543189,2255358.72677572,3936552.14813898
"1038",0.37,0.2,142398746.643175,1708564.49188079,6683146.52228907,11667614.7638655,13641610.1310717,14300718.7998929,11552564.5790586,10914619.2322477,10663767.7493532,10187931.4761905,9594772.26911855,9429176.15739169,8455665.17752078,7373935.62647461,6158050.2578886,4006028.19116793,2207522.85531892,3853058.36244376
"1039",0.38,0.2,143145229.823158,1690057.07458628,6608870.54533412,11485891.9256408,13460389.1678445,14121413.2151226,11407658.6603914,11016282.1210519,10758870.8018064,10274392.9730823,9674598.70302267,9526022.37169091,8836305.60766345,7756417.62100891,6484593.35323313,4000213.46918818,2201210.89131451,3842041.32117638
"1040",0.39,0.2,141259657.272527,1662681.43600592,6493549.80849905,11469951.3597442,13458002.7351395,14125236.5112325,11379927.6253894,10748590.4137517,10499085.2343386,10031814.107772,9451659.535957,9294870.73127866,8614291.98194057,7538491.96775903,6298046.51288394,4052414.52823893,2236830.3944998,3904212.38809652
"1041",0.4,0.2,139980903.895987,1646846.60075358,6426747.60084171,11300555.0892305,13262708.6824681,13924719.7563854,11229417.5668079,10803735.7373163,10551758.5126375,10079919.2051969,9492540.52112894,9340930.45096413,8425945.88143923,7360248.11616763,6149139.09274091,3975634.6617836,2189119.56563076,3820936.85449343
"1042",0.41,0.2,138197477.929711,1652486.3767772,6447040.08009813,11274260.4101246,13271730.9637291,13930447.9338261,11160415.8177066,10470146.3898745,10230291.5787537,9775822.86954808,9212461.75962564,9052557.72049418,8427334.02926863,7368314.12501916,6147375.12093547,3884781.53159011,2146122.46177946,3745888.76056003
"1043",0.42,0.2,140572645.812973,1656432.39892363,6454922.98840299,11454663.6126862,13461229.1980667,14129573.1149302,11347208.4753329,10658051.5074972,10410247.6480512,9952100.55956671,9380654.58677485,9223438.42528511,8406832.49216371,7341147.72104981,6138564.48436829,4190692.89601663,2319092.03429328,4047793.66956344
"1044",0.43,0.2,142902790.894576,1697706.60458492,6611741.90243627,11613800.1645975,13600928.1896669,14296900.4252064,11562623.7736596,10715931.1174253,10461517.5657715,9994068.16691424,9421585.31070383,9272734.7040892,9012047.36345239,7929959.34371613,6622163.80446513,4002509.48214614,2216990.16392637,3869582.81181424
"1045",0.44,0.2,140881670.03203,1670292.02664685,6503569.80600241,11459780.5324246,13423884.4317315,14092036.005557,11401238.7877031,10874419.1535744,10618298.6586656,10141631.9758107,9550936.05237107,9398140.66605945,8498835.36924349,7425016.26267078,6196781.91051536,3836258.08763777,2109166.06148797,3681384.24392775
"1046",0.45,0.2,141325840.000345,1673270.17206741,6508572.30136315,11457702.1357786,13421611.0508117,14095140.2478936,11417035.9207692,10772128.9849529,10517711.3050348,10047146.1922625,9465910.69821259,9315485.5208854,8661478.81132632,7582209.07931738,6331664.05813747,3994016.16454779,2209043.98362561,3855713.37335891
"1047",0.46,0.2,139232613.112594,1657133.13997056,6444297.94583625,11201810.9693711,13173029.0320456,13847951.6250614,11145096.3621069,10639787.9550868,10393547.6427676,9931851.18642221,9355946.7519326,9203771.46521366,8363718.10280843,7315781.81898507,6121117.21891124,4143132.46785059,2292776.85439123,4001862.57383213
"1048",0.47,0.2,133809176.608724,1581515.80553808,6130493.47846719,10981731.3549675,13017812.4184949,13697050.3374498,10888542.4702473,10265848.4301719,10031669.2202223,9588345.65575217,9035942.65438927,8868175.52971171,7974744.2359862,6929834.3711785,5771542.65820844,3606263.56065412,1981358.43504429,3458305.9922408
"1049",0.48,0.2,134053883.723732,1587021.05564764,6158390.96478777,10916522.6359174,12918262.4216717,13583959.5328861,10830519.9621951,10403327.0707112,10166763.3469873,9715508.88918409,9149855.6091921,8985179.71361395,7864429.3753072,6818999.0182984,5684554.12643981,3701857.75539725,2028370.44813386,3540361.79736074
"1050",0.49,0.2,134353824.248642,1598619.01875612,6203604.64205898,11041362.1435784,13048350.9082739,13700115.189301,10938432.261067,10287322.5329923,10050089.5663141,9606055.48434043,9052867.11690572,8892077.80014534,7956065.35949869,6917040.30006451,5766767.39800509,3697456.4825761,2038884.60535702,3558713.43940721
"1051",0.5,0.2,136252591.654356,1599191.06045221,6188469.317587,11186084.3990989,13212469.7593866,13906380.5519702,11122017.5314603,10419391.175985,10180231.0569241,9730509.29186245,9169367.0451724,8998744.82104289,8131387.41546475,7075270.34723734,5898108.94920892,3762297.95081628,2066229.37568935,3606441.60499682
"1052",0.51,0.2,137877808.55404,1635291.94086562,6334220.60868861,11225233.2574871,13215319.5425084,13884637.961339,11167000.9479224,10623788.1900913,10375525.1655602,9916264.10697065,9342244.14668578,9186503.5685858,8085328.16624573,7035560.43507862,5876424.06627488,3968897.31094019,2187485.10607717,3818084.03271891
"1053",0.52,0.2,132714746.467828,1538030.26022745,5944956.6901074,10857276.8147244,12876251.227824,13551319.1341966,10798711.6365325,10104928.078752,9870640.41968364,9436247.01692107,8896360.963935,8735681.626464,8081659.20770658,7049521.13416414,5875900.40769559,3629203.85394781,1991700.58534188,3476357.40960349
"1054",0.53,0.2,136318721.134733,1593929.88024053,6163770.76409268,11082626.4527867,13097060.6489739,13789022.3335554,11054198.8013456,10427962.4192972,10181007.5583379,9728022.25493276,9169065.92223881,9017392.03271989,8382250.11156906,7331583.20381397,6112177.29086302,3660713.66924902,2013511.36498961,3514426.42572661
"1055",0.54,0.2,138420304.782244,1653590.98339486,6388656.89605636,11144836.0084654,13123458.0703501,13814887.8632739,11126810.9707946,10624276.9394956,10378461.2499924,9913685.4252058,9336718.63825061,9180287.63217746,8428405.31149375,7369247.66470859,6153268.4161871,3899101.78915324,2143426.95671285,3741183.96653166
"1056",0.55,0.2,132368650.996327,1566837.4704002,6043695.72580291,10765180.9843329,12780090.1297804,13473317.8860062,10716734.1770431,10151740.2552184,9923294.1808589,9483967.13245161,8934651.15616638,8763458.20243591,7901769.21986869,6869316.2501766,5726324.50372257,3691922.83618881,2031145.48242331,3545205.40344973
"1057",0.56,0.2,129349184.577577,1538938.41116836,5930119.10258547,10717374.4562141,12778168.4265978,13450895.3945924,10611294.9587663,9671705.6731283,9452303.57159927,9045160.07721826,8535924.25832547,8368376.96174937,7648896.00155015,6647822.27806503,5544305.44550213,3737817.5592887,2065286.35877033,3604795.64245561
"1058",0.57,0.2,129057307.195146,1507466.75323898,5802879.08615447,10567646.0672575,12603737.6282645,13287968.3600612,10510573.9256405,9827454.25074821,9605635.73008975,9184870.21383572,8659373.77253249,8488563.67360324,7762231.16809086,6746884.45120634,5618275.52828099,3542052.58569195,1945673.42035439,3396020.5800948
"1059",0.58,0.2,137672777.238948,1655917.89427219,6378811.55480557,11056541.8391591,13009706.9889437,13713625.8496211,11078054.7646271,10670735.9226083,10423658.2771062,9956253.5721331,9372878.27893433,9216354.82557107,8166336.44681851,7123273.34419612,5953793.61611846,3942536.50807555,2168809.80531707,3785487.7506408
"1060",0.59,0.2,123317170.197454,1452530.9012968,5575727.35503446,10060065.189146,12094277.8347361,12804011.141414,10015572.0557063,9416181.40172593,9207477.30143828,8805373.28772082,8301972.79134609,8131288.275991,7371562.68536325,6390463.91954528,5315857.40683594,3343582.19498835,1832587.87737962,3198638.57778526
"1061",0.6,0.2,131511830.408502,1534981.2544942,5904399.48433759,10695240.4220679,12695436.0575353,13374966.6495257,10669567.8443433,10099355.147521,9868161.58646032,9431172.68862495,8885991.48856435,8720671.4806562,7929268.33475922,6904983.82323898,5755762.5483709,3607454.49422666,1979447.13565976,3454969.96811599
"1062",0.61,0.2,139815528.071581,1680757.32109516,6464700.64609802,11108524.9117987,13036234.0117231,13748706.8067709,11176925.3151869,10897091.6954656,10641274.1644641,10161147.4941914,9562505.08459506,9413952.48852824,8308262.99817354,7255265.30379745,6070449.91745142,4092354.15783788,2257349.26934177,3940026.48506159
"1063",0.62,0.2,140408031.836624,1653400.12919277,6346346.64053707,11265497.7663218,13253875.2305076,13980168.7530134,11323489.4033875,10828104.5607917,10567886.2948914,10093258.7228662,9507468.31631255,9361858.08879361,8614016.28513183,7539097.86380372,6296559.31057546,3894937.75916549,2142500.24604723,3739566.465285
"1064",0.63,0.2,136824642.579364,1601425.38455601,6135281.44233282,10972116.5404136,12957522.59547,13697444.9396549,11039886.5100868,10687731.967404,10436734.4777538,9967377.54148198,9383288.51541516,9224529.51659331,8194139.12288562,7124626.45030238,5939755.51449354,3775176.2463815,2071669.28003957,3615936.53409892
"1065",0.64,0.2,133500868.428783,1586142.13302807,6075853.13928726,10788471.2520234,12790467.0163125,13513311.2401205,10813422.9661916,10223927.0828491,9987887.54363033,9543988.28052208,8992597.01641005,8830291.67086268,8089852.08583835,7052318.42899066,5881024.4569998,3718453.20732356,2044443.99231091,3568416.91608254
"1066",0.65,0.2,126757997.58258,1499516.20802301,5724606.24974217,10466788.3485176,12541395.6915488,13279193.9679013,10450297.2212885,9675594.13843108,9454303.62631284,9041424.76869659,8527118.7902535,8355429.64068717,7510577.28466403,6502714.988986,5403818.08590132,3323647.9419305,1821785.95886515,3179784.67083054
"1067",0.66,0.2,138091782.166037,1645119.48528618,6295177.06373735,11001219.3381755,12970988.1709485,13711998.2503765,11091040.3386723,10680430.8989765,10427065.6027223,9958438.59429673,9377524.30560019,9229571.2650182,8383343.08759222,7334796.49588813,6129027.21187134,3924570.39140206,2160495.64089449,3770976.02457848
"1068",0.67,0.2,128272986.335645,1536738.50205729,5864935.69483443,10574055.8498026,12620131.6820557,13351759.3691912,10578654.626617,9819531.70513644,9594847.36933126,9170723.00157124,8644838.41914265,8472783.36769914,7673014.63790604,6641339.34490209,5513329.79008989,3284101.0076971,1796518.92874747,3135683.03886372
"1069",0.68,0.2,131057133.762026,1556737.48726884,5934498.59969208,10690592.940835,12724293.2982318,13461711.3515074,10728007.1496387,9992997.66836851,9761706.7122996,9330968.43395675,8795734.34040187,8630318.64385425,7878108.77852752,6854996.55998916,5710250.85541787,3590904.27404278,1972486.29856208,3442820.3694321
"1070",0.69,0.2,130409681.875255,1539237.04928255,5864705.40670032,10616306.3401099,12668909.9188514,13409980.1138466,10640234.0982375,9778056.4482512,9550061.72031134,9131918.40979402,8615816.09275882,8456871.8029062,8038294.83849203,7023921.83800113,5855751.70252547,3664225.17361704,2023510.96802717,3531879.95354224
"1071",0.7,0.2,127435811.958713,1492826.50598761,5669932.09222079,10169494.2233823,12172470.5091171,12947658.3951209,10269850.5410968,9781464.39113029,9555830.38526025,9131214.58461849,8605054.39605236,8446102.54920137,7858836.36454865,6849908.82292435,5705494.22774613,3503378.59831452,1921852.44608088,3354442.92591032
"1072",0.71,0.2,127257417.063527,1486236.14258332,5659782.92496453,10284972.2050447,12297879.1026275,13015600.3956207,10322467.672156,9773396.05555922,9547495.08098937,9127288.7758062,8603439.9506121,8444384.9106744,7633659.62325197,6637730.0990789,5531820.08280668,3543724.12075163,1947802.75435292,3399737.16664653
"1073",0.72,0.2,126422885.123476,1474286.21589735,5593315.22344805,10368808.1002406,12427556.9211363,13179926.9877103,10412292.0076117,9618374.84056145,9395245.33356529,8985241.16416402,8475450.93131182,8307803.197101,7560542.60874274,6559893.5006354,5457799.38123243,3429405.34626673,1885664.20045954,3291279.16339115
"1074",0.73,0.2,130166036.175462,1534164.37463399,5836654.58445357,10471384.666411,12474285.8836306,13196388.6401783,10532540.7343052,10028201.6835702,9796138.10678019,9360905.67917926,8819413.86086807,8659786.88170049,7860531.45872789,6847412.37188182,5709594.66610187,3600865.00295623,1980667.52226117,3457100.05782189
"1075",0.74,0.2,129594755.94298,1533558.28250379,5824597.74836547,10529674.7610256,12543722.0838606,13288813.7839484,10595668.1198853,10059676.198573,9826815.50811356,9392554.45265627,8848738.83224808,8682429.97434735,7528545.29618379,6515449.56532664,5429754.99568462,3587624.93461485,1969508.51877142,3437622.88687106
"1076",0.75,0.2,133441976.031524,1566244.3578252,5930203.41640296,10536981.8976992,12532495.0399304,13334336.1680702,10696398.8691215,10290579.4889878,10051278.8645735,9603926.38583365,9045392.45069722,8886631.48033951,8048072.39311804,7017734.14397745,5866533.74598046,3995284.93195332,2199983.46056109,3839898.9364521
"1077",0.76,0.2,128647538.477812,1540196.46875157,5840147.10128679,10445567.6961452,12458916.1810633,13210101.5736032,10525427.2645361,10022180.8066493,9789902.72342887,9352863.26327452,8809180.58228619,8644525.10530696,7603862.58542653,6580202.87290734,5472646.26428735,3339470.8935446,1825711.20800746,3186635.88730696
"1078",0.77,0.2,127910907.080366,1508321.42026484,5706933.31871084,10365677.0832811,12399640.5093148,13155509.2223723,10444757.95566,9759599.41693483,9534284.19598801,9115596.18518876,8593932.18847454,8428372.30930365,7656606.85436637,6657388.76278459,5549230.86350267,3597562.07802313,1980568.13357678,3456926.58261882
"1079",0.78,0.2,126687966.100313,1494532.38063786,5659236.81896862,10128304.9782657,12125738.6951279,12855815.3500915,10211918.1964133,9827357.20813592,9602286.34720235,9172975.35521644,8639658.27822903,8478836.2428946,7731217.19642652,6725142.64337405,5597002.46808474,3371768.07683427,1845317.9452441,3220857.9191664
"1080",0.79,0.2,123934317.066601,1471588.49859075,5554158.43507838,9958716.69669266,11973496.990572,12744301.0752016,10066439.432905,9503977.84385537,9287726.04847541,8878561.64325845,8367934.85379522,8203803.29634528,7422740.84596462,6442337.46157713,5365719.81543201,3467161.79101363,1903406.08960512,3322246.2482385
"1081",0.8,0.2,123024443.115875,1434128.71554789,5410404.4114618,9868705.63482977,11876581.8945984,12643154.7325198,9980774.6882621,9539165.67250545,9320534.95183596,8907985.81244547,8393779.27245324,8230282.22767239,7419179.85391443,6443184.06852963,5362668.16705096,3277142.19379139,1790898.24501592,3125872.57343995
"1082",0.81,0.2,128090508.339815,1504049.1332544,5681138.67819876,10334803.9264816,12330879.1420951,13079009.0943355,10444576.8649578,9798499.71932784,9566106.54146039,9145002.8005549,8622517.88823858,8470253.51987668,7718537.37052702,6722631.0309682,5606486.44841388,3609717.20581982,1987417.44805049,3468881.52725369
"1083",0.82,0.2,128437300.415068,1517113.55007897,5705271.60424957,10361809.1662848,12379591.082435,13202205.6149131,10534954.0732177,9942001.63464811,9709292.95373672,9279012.97445807,8742682.94580212,8575799.5683749,7584760.63295901,6572672.01579825,5474860.13084656,3535659.83491086,1937630.44279174,3381982.1895624
"1084",0.83,0.2,127333441.216705,1489270.5765127,5612288.28365455,10279187.4055893,12304351.7814714,13056599.9686549,10387903.5955433,9833747.59285793,9601140.62280528,9179903.62143609,8654118.0050163,8499201.4223416,7492472.16914936,6503076.84538137,5422558.06073963,3593167.8969164,1975817.9176769,3448635.45095815
"1085",0.84,0.2,121179690.057978,1422025.40053372,5348734.93832176,9839808.41445974,11876922.4160178,12635628.9409765,9919656.67745952,9263485.05383657,9052350.40158309,8659622.14372134,8167091.74227777,7999676.54421736,7121459.99905013,6160415.04124301,5128917.55463529,3423823.22969357,1879518.76872609,3280552.7912246
"1086",0.85,0.2,121489930.847156,1431843.86521355,5374406.52212426,9816829.45903243,11846540.7608246,12619830.408657,9939875.94475511,9352333.12911372,9135563.62931912,8735322.91557337,8236275.97020326,8076139.93515913,7198876.75369694,6235302.77249789,5189028.56701101,3315332.46998966,1816270.27299439,3170157.47099013
"1087",0.86,0.2,115749799.190909,1374153.96306988,5133019.05608727,9525280.94684823,11579134.0221185,12390283.7226436,9642907.94780733,8771944.62279099,8571073.80434715,8201590.18148911,7741288.18912555,7571991.85717732,6806277.30040942,5867032.77619158,4869327.3950462,3075313.19285545,1686145.46077968,2943034.75212215
